2.002821595561819947e+02 1.152503533419879176e+02 6.631965610521737631e+01 3.816297875438365139e+01 2.196050210323916119e+01 1.263694995431546531e+01 7.271805689955630925e+00 4.184487410522415018e+00 2.407921173251734714e+00 1.385614009098656840e+00 7.973376385541391942e-01 4.588199207555439529e-01 2.640233064559944220e-01 1.519295549212070218e-01 8.742633356341596162e-02 5.030860390782763286e-02 2.894957988025867110e-02 1.665874443283169026e-02 9.586106852172704418e-03 5.516228726272569619e-03 3.174258312613884980e-03 1.826595004486000632e-03 1.051095714928637279e-03 6.048424523353476386e-04 3.480505028732222604e-04
1.152503533420955506e+02 6.631965610366557939e+01 3.816297875252585214e+01 2.196050210251411627e+01 1.263694995388831899e+01 7.271805689675975515e+00 4.184487410459315271e+00 2.407921173243475987e+00 1.385614009016760573e+00 7.973376385507856545e-01 4.588199207555438974e-01 2.640233064425061005e-01 1.519295549190742278e-01 8.742633356150047996e-02 5.030860390618646649e-02 2.894957987957095039e-02 1.665874443184796327e-02 9.586106852322775346e-03 5.516228726194033483e-03 3.174258312510332396e-03 1.826595004460258419e-03 1.051095714897489668e-03 6.048424523199070818e-04 3.480505028626589329e-04 2.002821595589030412e-04
6.631965610711567649e+01 3.816297875358256420e+01 2.196050210256697710e+01 1.263694995411668920e+01 7.271805689801678518e+00 4.184487410512168104e+00 2.407921173330182185e+00 1.385614009082795750e+00 7.973376385443934344e-01 4.588199207770543020e-01 2.640233064559944220e-01 1.519295549190742278e-01 8.742633356473958339e-02 5.030860390765438950e-02 2.894957988010553318e-02 1.665874443230328308e-02 9.586106852246435370e-03 5.516228726562202520e-03 3.174258312627305234e-03 1.826595004493986648e-03 1.051095714936374579e-03 6.048424523328835723e-04 3.480505028715548117e-04 2.002821595630564029e-04 1.152503533495492419e-04
3.816297875415395424e+01 2.196050210236142775e+01 1.263694995367891494e+01 7.271805689663676020e+00 4.184487410429468035e+00 2.407921173271382553e+00 1.385614009081353570e+00 7.973376385528518906e-01 4.588199207563768423e-01 2.640233064585903455e-01 1.519295549212070218e-01 8.742633356150049384e-02 5.030860390765438256e-02 2.894957987987765644e-02 1.665874443199370086e-02 9.586106852153280719e-03 5.516228726313896803e-03 3.174258312721559699e-03 1.826595004493622356e-03 1.051095714916840508e-03 6.048424523328501789e-04 3.480505028661268077e-04 2.002821595607551025e-04 1.152503533476693031e-04 6.631965610894770291e-05
2.196050210286308868e+01 1.263694995366010687e+01 7.271805689469002409e+00 4.184487410382994099e+00 2.407921173242748125e+00 1.385614009058424800e+00 7.973376385582980896e-01 4.588199207648557820e-01 2.640233064487700343e-01 1.519295549238967591e-01 8.742633356341594775e-02 5.030860390618646649e-02 2.894957988010553318e-02 1.665874443199370086e-02 9.586106852050592028e-03 5.516228726303713976e-03 3.174258312603661387e-03 1.826595004562238476e-03 1.051095714924904804e-03 6.048424523263705530e-04 3.480505028688473420e-04 2.002821595592081357e-04 1.152503533472522105e-04 6.631965610838794288e-05 3.816297875550857770e-05
1.263694995408414812e+01 7.271805689536074979e+00 4.184487410315796296e+00 2.407921173241798662e+00 1.385614009056790108e+00 7.973376385536451449e-01 4.588199207729046214e-01 2.640233064564773691e-01 1.519295549198732276e-01 8.742633356590025218e-02 5.030860390782763286e-02 2.894957987957095039e-02 1.665874443230327961e-02 9.586106852153278984e-03 5.516228726303713109e-03 3.174258312631805107e-03 1.826595004513961989e-03 1.051095714975648718e-03 6.048424523374901305e-04 3.480505028688471252e-04 2.002821595629191429e-04 1.152503533475966480e-04 6.631965610885835109e-05 3.816297875559527999e-05 2.196050210387784013e-05
7.271805689715614918e+00 4.184487410317292877e+00 2.407921173181781338e+00 1.385614009043959038e+00 7.973376385456353299e-01 4.588199207661592949e-01 2.640233064587681477e-01 1.519295549229613407e-01 8.742633356280983536e-02 5.030860390881115168e-02 2.894957988025867110e-02 1.665874443184796327e-02 9.586106852246435370e-03 5.516228726313897671e-03 3.174258312603661387e-03 1.826595004513961772e-03 1.051095714938549272e-03 6.048424523613275079e-04 3.480505028721599592e-04 2.002821595611432469e-04 1.152503533487102592e-04 6.631965610846855331e-05 3.816297875552763255e-05 2.196050210373302460e-05 1.263694995455603629e-05
4.184487410568301868e+00 2.407921173267631776e+00 1.385614009058329543e+00 7.973376385663945021e-01 4.588199207777444721e-01 2.640233064642055760e-01 1.519295549296420522e-01 8.742633356767263997e-02 5.030860390880848021e-02 2.894957988184642880e-02 1.665874443283169373e-02 9.586106852322775346e-03 5.516228726562202520e-03 3.174258312721560133e-03 1.826595004562238259e-03 1.051095714975648718e-03 6.048424523613275079e-04 3.480505028981617293e-04 2.002821595701187603e-04 1.152503533517562032e-04 6.631965611145020415e-05 3.816297875665031035e-05 2.196050210446920465e-05 1.263694995491873580e-05 7.271805690243823179e-06
2.407921173232185463e+00 1.385614009004216163e+00 7.973376385150972023e-01 4.588199207554132242e-01 2.640233064511477989e-01 1.519295549214207675e-01 8.742633356498566433e-02 5.030860390784834546e-02 2.894957987968215657e-02 1.665874443250082992e-02 9.586106852172704418e-03 5.516228726194033483e-03 3.174258312627305234e-03 1.826595004493622573e-03 1.051095714924905021e-03 6.048424523374902389e-04 3.480505028721600134e-04 2.002821595701187332e-04 1.152503533483110695e-04 6.631965610824841961e-05 3.816297875551503548e-05 2.196050210347464567e-05 1.263694995439829842e-05 7.271805689909280740e-06 4.184487410559644183e-06
1.385614009025238014e+00 7.973376385077928230e-01 4.588199207396099766e-01 2.640233064461898205e-01 1.519295549184483951e-01 8.742633356286819146e-02 5.030860390780599739e-02 2.894957987999503476e-02 1.665874443175339309e-02 9.586106852268867079e-03 5.516228726272569619e-03 3.174258312510332830e-03 1.826595004493986431e-03 1.051095714916840508e-03 6.048424523263706614e-04 3.480505028688471252e-04 2.002821595611432469e-04 1.152503533517562032e-04 6.631965610824840606e-05 3.816297875481338727e-05 2.196050210347781357e-05 1.263694995420374004e-05 7.271805689827173601e-06 4.184487410492220360e-06 2.407921173299181247e-06
7.973376385345490869e-01 4.588199207438423688e-01 2.640233064419501563e-01 1.519295549183886374e-01 8.742633356276510725e-02 5.030860390751245442e-02 2.894957988050290976e-02 1.665874443223971588e-02 9.586106852015007646e-03 5.516228726429321834e-03 3.174258312613884980e-03 1.826595004460258419e-03 1.051095714936374579e-03 6.048424523328501789e-04 3.480505028688473963e-04 2.002821595629191700e-04 1.152503533487102592e-04 6.631965611145019060e-05 3.816297875551503548e-05 2.196050210347781357e-05 1.263694995443789891e-05 7.271805689848911855e-06 4.184487410521906324e-06 2.407921173304654773e-06 1.385614009089265641e-06
4.588199207507371868e-01 2.640233064394933993e-01 1.519295549131337852e-01 8.742633356111077780e-02 5.030860390652095587e-02 2.894957987979757466e-02 1.665874443222328458e-02 9.586106852117226226e-03 5.516228726181027393e-03 3.174258312645270030e-03 1.826595004486000415e-03 1.051095714897489668e-03 6.048424523328835723e-04 3.480505028661268620e-04 2.002821595592081357e-04 1.152503533475966480e-04 6.631965610846855331e-05 3.816297875665031035e-05 2.196050210347464567e-05 1.263694995420374004e-05 7.271805689848911855e-06 4.184487410456877911e-06 2.407921173277118579e-06 1.385614009066739647e-06 7.973376385566187277e-07
2.640233064475639990e-01 1.519295549140811108e-01 8.742633355944555429e-02 5.030860390635078644e-02 2.894957987967691077e-02 1.665874443207628758e-02 9.586106852256746566e-03 5.516228726325573227e-03 3.174258312551719863e-03 1.826595004532446118e-03 1.051095714928637279e-03 6.048424523199070818e-04 3.480505028715547575e-04 2.002821595607550754e-04 1.152503533472522241e-04 6.631965610885836465e-05 3.816297875552763255e-05 2.196050210446920804e-05 1.263694995439829842e-05 7.271805689827173601e-06 4.184487410521906324e-06 2.407921173277118579e-06 1.385614009072427685e-06 7.973376385560470863e-07 4.588199207705671036e-07
1.519295549181015892e-01 8.742633355963176645e-02 5.030860390518603065e-02 2.894957987946015360e-02 1.665874443193847074e-02 9.586106852132805778e-03 5.516228726383214619e-03 3.174258312621867310e-03 1.826595004471116054e-03 1.051095714951049255e-03 6.048424523353476386e-04 3.480505028626589329e-04 2.002821595630564300e-04 1.152503533476693031e-04 6.631965610838794288e-05 3.816297875559527999e-05 2.196050210373302460e-05 1.263694995491873580e-05 7.271805689909280740e-06 4.184487410492220360e-06 2.407921173304654350e-06 1.385614009066739859e-06 7.973376385560471922e-07 4.588199207683548653e-07 2.640233064578911678e-07
8.742633356236685638e-02 5.030860390553577172e-02 2.894957987892949128e-02 1.665874443189406529e-02 9.586106852099724601e-03 5.516228726338492580e-03 3.174258312670341555e-03 1.826595004520288308e-03 1.051095714920825385e-03 6.048424523511607273e-04 3.480505028732222604e-04 2.002821595589030412e-04 1.152503533495492419e-04 6.631965610894770291e-05 3.816297875550857770e-05 2.196050210387784013e-05 1.263694995455603629e-05 7.271805690243823179e-06 4.184487410559644183e-06 2.407921173299181670e-06 1.385614009089265853e-06 7.973376385566187277e-07 4.588199207705670506e-07 2.640233064578911678e-07 1.519295549247767625e-07
